order_sk,date_id,channel_sk,store_sk,customer_sk,location_sk,status,subtotal,tax_amount,shipping_fee,total_amount
9246,20241111,1,,114,853,FULFILLED,48900.0,10269.0,0.0,59169.0
9247,20250626,1,,125,484,REFUNDED,36000.0,7560.0,1200.0,44760.0
9248,20250824,1,,96,2008,FULFILLED,26400.0,5544.0,1200.0,33144.0
9249,20240805,2,4.0,1378,4,CANCELLED,57960.0,12171.6,0.0,70131.6
9250,20250503,2,1.0,175,1,FULFILLED,34200.0,7182.0,0.0,41382.0
9251,20240113,1,,1010,1700,PAID,45336.0,9520.56,1200.0,56056.56
9252,20240113,1,,384,1011,FULFILLED,34200.0,7182.0,1500.0,42882.0
9253,20240808,2,1.0,244,1,PAID,22800.0,4788.0,0.0,27588.0
9254,20240402,1,,857,2752,PAID,29400.0,6174.0,0.0,35574.0
9255,20240816,1,,1255,2718,FULFILLED,34200.0,7182.0,900.0,42282.0
9256,20250129,2,4.0,346,4,PAID,11340.0,2381.4,0.0,13721.4
9257,20240625,1,,828,744,FULFILLED,44100.0,9261.0,900.0,54261.0
9258,20240622,1,,1137,2352,PAID,38475.0,8079.75,0.0,46554.75
9259,20240729,1,,1098,700,FULFILLED,77040.0,16178.4,1500.0,94718.4
9260,20240827,2,3.0,1055,3,FULFILLED,12150.0,2551.5,0.0,14701.5
9261,20240108,2,3.0,1216,3,FULFILLED,12000.0,2520.0,0.0,14520.0
9262,20240324,1,,912,2004,CREATED,29550.0,6205.5,900.0,36655.5
9263,20240609,2,1.0,784,1,FULFILLED,12600.0,2646.0,0.0,15246.0
9264,20250122,1,,257,776,FULFILLED,29400.0,6174.0,900.0,36474.0
9265,20240718,2,1.0,582,1,FULFILLED,28500.0,5985.0,0.0,34485.0
9266,20250108,2,4.0,305,4,FULFILLED,58968.0,12383.28,0.0,71351.28
9267,20240811,2,3.0,894,3,FULFILLED,35280.0,7408.8,0.0,42688.8
9268,20241117,2,3.0,656,3,FULFILLED,35280.0,7408.8,0.0,42688.8
9269,20240426,1,,442,941,FULFILLED,37800.0,7938.0,1200.0,46938.0
9270,20241004,1,,1229,1200,FULFILLED,26460.0,5556.6,1500.0,33516.6
9271,20240711,1,,819,2638,CANCELLED,24696.0,5186.16,1200.0,31082.16
9272,20250511,1,,193,2179,CREATED,37800.0,7938.0,900.0,46638.0
9273,20250218,2,4.0,432,4,FULFILLED,27000.0,5670.0,0.0,32670.0
9274,20250303,1,,1095,2394,CANCELLED,55860.0,11730.6,0.0,67590.6
9275,20240225,2,4.0,781,4,PAID,15750.0,3307.5,0.0,19057.5
9276,20240221,1,,562,813,REFUNDED,15000.0,3150.0,1200.0,19350.0
9277,20240328,1,,318,1619,FULFILLED,76230.0,16008.3,900.0,93138.3
9278,20240909,1,,725,83,PAID,35640.0,7484.4,0.0,43124.4
9279,20240219,1,,746,2364,FULFILLED,42750.0,8977.5,1500.0,53227.5
9280,20250526,2,1.0,1214,1,FULFILLED,28500.0,5985.0,0.0,34485.0
9281,20250808,1,,302,1660,FULFILLED,54720.0,11491.2,900.0,67111.2
9282,20241207,2,1.0,913,1,PAID,66630.0,13992.3,0.0,80622.3
9283,20240721,1,,1498,3132,PAID,73890.0,15516.9,900.0,90306.9
9284,20240922,2,2.0,1274,2,FULFILLED,14700.0,3087.0,0.0,17787.0
9285,20241212,1,,916,1365,PAID,12000.0,2520.0,0.0,14520.0
9286,20240305,1,,882,1523,CANCELLED,48510.0,10187.1,900.0,59597.1
9287,20240217,1,,740,1194,FULFILLED,44100.0,9261.0,0.0,53361.0
9288,20240925,1,,353,1624,FULFILLED,29400.0,6174.0,1200.0,36774.0
9289,20240607,1,,1445,2820,FULFILLED,56400.0,11844.0,1500.0,69744.0
9290,20240702,2,3.0,1464,3,FULFILLED,47040.0,9878.4,0.0,56918.4
9291,20240817,2,3.0,760,3,FULFILLED,52440.0,11012.4,0.0,63452.4
9292,20250107,1,,1328,1976,FULFILLED,14700.0,3087.0,900.0,18687.0
9293,20250619,1,,766,1631,CREATED,31350.0,6583.5,1200.0,39133.5
9294,20241107,1,,452,1272,FULFILLED,47970.0,10073.7,0.0,58043.7
9295,20250526,1,,644,1661,FULFILLED,55800.0,11718.0,1200.0,68718.0
9296,20250114,2,2.0,804,2,FULFILLED,44887.5,9426.38,0.0,54313.88
9297,20250602,1,,830,3089,FULFILLED,28500.0,5985.0,1500.0,35985.0
9298,20240121,2,4.0,204,4,FULFILLED,14175.0,2976.75,0.0,17151.75
9299,20250314,1,,987,2969,FULFILLED,12600.0,2646.0,1200.0,16446.0
9300,20241206,2,3.0,427,3,CREATED,11400.0,2394.0,0.0,13794.0
9301,20240216,1,,913,2380,FULFILLED,10800.0,2268.0,900.0,13968.0
9302,20240724,2,1.0,741,1,REFUNDED,10800.0,2268.0,0.0,13068.0
9303,20240310,2,1.0,778,1,PAID,21600.0,4536.0,0.0,26136.0
9304,20240514,1,,687,2049,FULFILLED,24975.0,5244.75,900.0,31119.75
9305,20240705,2,2.0,165,2,FULFILLED,13230.0,2778.3,0.0,16008.3
9306,20250912,1,,112,1787,FULFILLED,21600.0,4536.0,900.0,27036.0
9307,20240128,2,1.0,356,1,FULFILLED,23520.0,4939.2,0.0,28459.2
9308,20250916,1,,1246,2422,FULFILLED,62280.0,13078.8,900.0,76258.8
9309,20250813,1,,729,2287,FULFILLED,49140.0,10319.4,900.0,60359.4
9310,20241219,2,3.0,862,3,FULFILLED,47025.0,9875.25,0.0,56900.25
9311,20240112,2,1.0,177,1,PAID,46942.5,9857.92,0.0,56800.42
9312,20250719,1,,1100,2599,CANCELLED,24000.0,5040.0,0.0,29040.0
9313,20250531,2,2.0,83,2,FULFILLED,54510.0,11447.1,0.0,65957.1
9314,20250919,1,,566,2428,FULFILLED,27000.0,5670.0,1200.0,33870.0
9315,20250619,1,,715,213,PAID,30000.0,6300.0,900.0,37200.0
9316,20240917,2,1.0,175,1,FULFILLED,12348.0,2593.08,0.0,14941.08
9317,20240821,1,,965,2368,FULFILLED,35970.0,7553.7,1500.0,45023.7
9318,20240426,2,4.0,840,4,FULFILLED,10800.0,2268.0,0.0,13068.0
9319,20241005,2,4.0,211,4,FULFILLED,33480.0,7030.8,0.0,40510.8
9320,20250608,1,,1084,1295,REFUNDED,13500.0,2835.0,1500.0,17835.0
9321,20250511,1,,860,2459,PAID,49500.0,10395.0,0.0,59895.0
9322,20240221,1,,951,1943,FULFILLED,22800.0,4788.0,900.0,28488.0
9323,20250930,1,,118,1575,FULFILLED,35280.0,7408.8,900.0,43588.8
9324,20240711,1,,1294,2841,FULFILLED,12000.0,2520.0,1200.0,15720.0
9325,20250729,2,2.0,1052,2,FULFILLED,24000.0,5040.0,0.0,29040.0
9326,20240509,2,3.0,615,3,FULFILLED,72900.0,15309.0,0.0,88209.0
9327,20240806,2,2.0,1152,2,FULFILLED,30870.0,6482.7,0.0,37352.7
9328,20241214,2,2.0,781,2,PAID,28500.0,5985.0,0.0,34485.0
9329,20240310,1,,298,2753,FULFILLED,11760.0,2469.6,1200.0,15429.6
9330,20240404,1,,1011,1845,FULFILLED,35280.0,7408.8,1200.0,43888.8
9331,20240921,2,3.0,688,3,PAID,57000.0,11970.0,0.0,68970.0
9332,20241025,1,,526,1848,PAID,21600.0,4536.0,900.0,27036.0
9333,20240510,1,,730,2678,FULFILLED,38400.0,8064.0,1200.0,47664.0
9334,20250627,1,,908,2894,PAID,11970.0,2513.7,900.0,15383.7
9335,20240703,1,,1302,237,CREATED,59160.0,12423.6,0.0,71583.6
9336,20241022,2,4.0,510,4,REFUNDED,29160.0,6123.6,0.0,35283.6
9337,20240517,2,3.0,971,3,FULFILLED,95400.0,20034.0,0.0,115434.0
9338,20240429,1,,480,3044,FULFILLED,49500.0,10395.0,900.0,60795.0
9339,20240626,2,4.0,304,4,PAID,46620.0,9790.2,0.0,56410.2
9340,20250523,1,,444,419,CANCELLED,42750.0,8977.5,1500.0,53227.5
9341,20240515,1,,1067,1437,CANCELLED,16500.0,3465.0,1200.0,21165.0
9342,20240501,1,,708,2009,FULFILLED,39000.0,8190.0,900.0,48090.0
9343,20240608,2,2.0,262,2,FULFILLED,36000.0,7560.0,0.0,43560.0
9344,20240106,2,4.0,114,4,FULFILLED,15435.0,3241.35,0.0,18676.35
9345,20250419,2,1.0,573,1,FULFILLED,43200.0,9072.0,0.0,52272.0
9346,20250919,2,2.0,423,2,CANCELLED,24000.0,5040.0,0.0,29040.0
9347,20250501,1,,1246,2495,FULFILLED,12150.0,2551.5,1500.0,16201.5
9348,20240705,2,1.0,375,1,FULFILLED,83790.0,17595.9,0.0,101385.9
9349,20240806,1,,378,687,FULFILLED,21168.0,4445.28,1200.0,26813.28
9350,20250909,2,1.0,1025,1,FULFILLED,29925.0,6284.25,0.0,36209.25
9351,20250718,1,,1466,561,FULFILLED,72900.0,15309.0,1500.0,89709.0
9352,20241019,1,,1353,383,FULFILLED,32400.0,6804.0,900.0,40104.0
9353,20240322,2,4.0,956,4,FULFILLED,11760.0,2469.6,0.0,14229.6
9354,20250624,2,4.0,191,4,FULFILLED,34830.0,7314.3,0.0,42144.3
9355,20240522,2,2.0,1085,2,FULFILLED,39600.0,8316.0,0.0,47916.0
9356,20250609,2,1.0,979,1,FULFILLED,48510.0,10187.1,0.0,58697.1
9357,20241205,1,,1463,2724,FULFILLED,21600.0,4536.0,900.0,27036.0
9358,20250609,1,,423,664,FULFILLED,15000.0,3150.0,1200.0,19350.0
9359,20240322,1,,770,2039,FULFILLED,57240.0,12020.4,1500.0,70760.4
9360,20241125,1,,905,2731,FULFILLED,62880.0,13204.8,0.0,76084.8
9361,20240902,1,,498,2856,FULFILLED,10260.0,2154.6,1500.0,13914.6
9362,20250715,1,,105,1075,FULFILLED,11400.0,2394.0,1200.0,14994.0
9363,20250707,1,,530,2084,FULFILLED,11340.0,2381.4,900.0,14621.4
9364,20240524,2,4.0,537,4,PAID,15750.0,3307.5,0.0,19057.5
9365,20241217,2,2.0,1199,2,FULFILLED,32400.0,6804.0,0.0,39204.0
9366,20240726,2,3.0,1347,3,FULFILLED,37762.5,7930.12,0.0,45692.62
9367,20241115,1,,173,2865,PAID,24696.0,5186.16,1200.0,31082.16
9368,20240516,2,4.0,1026,4,FULFILLED,66045.0,13869.45,0.0,79914.45
9369,20240402,2,4.0,850,4,PAID,44100.0,9261.0,0.0,53361.0
9370,20240728,1,,736,3117,FULFILLED,32400.0,6804.0,1200.0,40404.0
9371,20240109,2,3.0,1339,3,CREATED,63450.0,13324.5,0.0,76774.5
9372,20241119,1,,573,1668,PAID,34200.0,7182.0,1500.0,42882.0
9373,20250307,2,1.0,1409,1,FULFILLED,28350.0,5953.5,0.0,34303.5
9374,20250414,1,,363,1230,REFUNDED,35280.0,7408.8,900.0,43588.8
9375,20240830,2,4.0,33,4,FULFILLED,72900.0,15309.0,0.0,88209.0
9376,20240923,2,4.0,1433,4,CANCELLED,40500.0,8505.0,0.0,49005.0
9377,20241104,2,2.0,873,2,FULFILLED,52500.0,11025.0,0.0,63525.0
9378,20241110,1,,270,225,FULFILLED,53325.0,11198.25,1200.0,65723.25
9379,20241128,1,,1328,247,REFUNDED,63180.0,13267.8,0.0,76447.8
9380,20240929,2,3.0,730,3,PAID,44887.5,9426.38,0.0,54313.88
9381,20250822,2,3.0,116,3,FULFILLED,11400.0,2394.0,0.0,13794.0
9382,20250627,1,,1485,2653,FULFILLED,11400.0,2394.0,1200.0,14994.0
9383,20250108,2,3.0,1405,3,CREATED,22800.0,4788.0,0.0,27588.0
9384,20240214,1,,652,1888,REFUNDED,32400.0,6804.0,1200.0,40404.0
9385,20240904,1,,979,2070,FULFILLED,64740.0,13595.4,1200.0,79535.4
9386,20250428,1,,275,1366,FULFILLED,42750.0,8977.5,1200.0,52927.5
9387,20250629,2,3.0,1131,3,FULFILLED,12000.0,2520.0,0.0,14520.0
9388,20250706,1,,1108,2551,FULFILLED,35280.0,7408.8,1200.0,43888.8
9389,20240520,1,,1176,1713,PAID,45000.0,9450.0,900.0,55350.0
9390,20240226,1,,1435,3197,FULFILLED,90750.0,19057.5,1500.0,111307.5
9391,20241030,1,,872,2452,FULFILLED,40500.0,8505.0,1200.0,50205.0
9392,20250311,1,,1098,928,FULFILLED,28500.0,5985.0,1200.0,35685.0
9393,20240102,1,,287,1586,FULFILLED,66690.0,14004.9,900.0,81594.9
9394,20250901,2,1.0,1496,1,FULFILLED,34200.0,7182.0,0.0,41382.0
9395,20250212,2,3.0,712,3,FULFILLED,26460.0,5556.6,0.0,32016.6
9396,20240824,2,2.0,607,2,FULFILLED,71280.0,14968.8,0.0,86248.8
9397,20240906,1,,25,293,FULFILLED,68400.0,14364.0,1200.0,83964.0
9398,20240401,2,2.0,571,2,FULFILLED,36000.0,7560.0,0.0,43560.0
9399,20250819,2,4.0,1444,4,PAID,31500.0,6615.0,0.0,38115.0
9400,20250118,1,,461,1082,FULFILLED,10800.0,2268.0,1500.0,14568.0
9401,20250327,1,,1346,2343,PAID,27000.0,5670.0,1200.0,33870.0
9402,20250723,2,3.0,226,3,FULFILLED,35850.0,7528.5,0.0,43378.5
9403,20250921,1,,931,226,FULFILLED,14250.0,2992.5,0.0,17242.5
9404,20250613,1,,523,933,FULFILLED,62280.0,13078.8,0.0,75358.8
9405,20240119,1,,330,1855,REFUNDED,26700.0,5607.0,0.0,32307.0
9406,20250106,1,,261,2653,FULFILLED,34020.0,7144.2,900.0,42064.2
9407,20240211,2,4.0,325,4,FULFILLED,40500.0,8505.0,0.0,49005.0
9408,20240304,2,1.0,751,1,FULFILLED,42552.0,8935.92,0.0,51487.92
9409,20250607,2,1.0,1156,1,CREATED,69120.0,14515.2,0.0,83635.2
9410,20250309,2,3.0,393,3,FULFILLED,53808.0,11299.68,0.0,65107.68
9411,20250607,1,,3,446,FULFILLED,31350.0,6583.5,900.0,38833.5
9412,20250223,2,4.0,801,4,FULFILLED,10800.0,2268.0,0.0,13068.0
9413,20240627,1,,85,942,CANCELLED,30000.0,6300.0,1200.0,37500.0
9414,20250226,1,,808,1248,FULFILLED,11970.0,2513.7,1500.0,15983.7
9415,20240930,2,3.0,251,3,FULFILLED,27195.0,5710.95,0.0,32905.95
9416,20250501,2,2.0,233,2,FULFILLED,41160.0,8643.6,0.0,49803.6
9417,20250720,1,,937,362,FULFILLED,48000.0,10080.0,1200.0,59280.0
9418,20250514,1,,1094,772,PAID,11400.0,2394.0,1200.0,14994.0
9419,20250926,1,,47,490,PAID,58800.0,12348.0,900.0,72048.0
9420,20250214,1,,667,256,FULFILLED,14250.0,2992.5,900.0,18142.5
9421,20250329,1,,827,321,FULFILLED,87570.0,18389.7,1200.0,107159.7
9422,20240324,1,,143,185,PAID,35910.0,7541.1,900.0,44351.1
9423,20250117,1,,797,2583,PAID,14250.0,2992.5,1200.0,18442.5
9424,20250129,2,2.0,85,2,FULFILLED,11760.0,2469.6,0.0,14229.6
9425,20240326,1,,183,1834,CREATED,12936.0,2716.56,900.0,16552.56
9426,20240803,2,3.0,980,3,PAID,46200.0,9702.0,0.0,55902.0
9427,20250622,2,3.0,576,3,CANCELLED,35640.0,7484.4,0.0,43124.4
9428,20250409,1,,1319,2573,FULFILLED,32400.0,6804.0,900.0,40104.0
9429,20250915,2,1.0,474,1,FULFILLED,50610.0,10628.1,0.0,61238.1
9430,20250216,1,,809,1693,FULFILLED,24000.0,5040.0,1500.0,30540.0
9431,20250129,1,,528,2657,FULFILLED,40500.0,8505.0,900.0,49905.0
9432,20250619,1,,1268,1333,FULFILLED,78750.0,16537.5,900.0,96187.5
9433,20241127,1,,1028,1261,FULFILLED,73800.0,15498.0,1500.0,90798.0
9434,20240429,2,3.0,1223,3,FULFILLED,31500.0,6615.0,0.0,38115.0
9435,20250822,1,,138,282,PAID,14250.0,2992.5,1200.0,18442.5
9436,20250128,2,1.0,634,1,FULFILLED,14175.0,2976.75,0.0,17151.75
9437,20241003,2,4.0,1461,4,FULFILLED,42525.0,8930.25,0.0,51455.25
9438,20241218,2,4.0,621,4,FULFILLED,39270.0,8246.7,0.0,47516.7
9439,20250510,1,,375,2884,FULFILLED,42750.0,8977.5,1500.0,53227.5
9440,20250331,1,,147,3098,FULFILLED,57000.0,11970.0,1500.0,70470.0
9441,20250831,1,,305,705,PAID,21600.0,4536.0,1200.0,27336.0
9442,20240124,1,,562,2360,CANCELLED,44400.0,9324.0,900.0,54624.0
9443,20240926,2,2.0,1484,2,PAID,10800.0,2268.0,0.0,13068.0
9444,20250114,1,,1022,1490,FULFILLED,11760.0,2469.6,1500.0,15729.6
9445,20240129,2,4.0,1082,4,FULFILLED,15675.0,3291.75,0.0,18966.75
9446,20240209,1,,1475,1059,FULFILLED,56520.0,11869.2,900.0,69289.2
9447,20241103,1,,670,1928,FULFILLED,60000.0,12600.0,1200.0,73800.0
9448,20250515,2,1.0,836,1,FULFILLED,22608.0,4747.68,0.0,27355.68
9449,20240205,1,,1344,2780,PAID,11400.0,2394.0,900.0,14694.0
9450,20241204,2,2.0,524,2,FULFILLED,23520.0,4939.2,0.0,28459.2
9451,20250318,2,4.0,1207,4,FULFILLED,22800.0,4788.0,0.0,27588.0
9452,20240903,2,4.0,985,4,FULFILLED,35280.0,7408.8,0.0,42688.8
9453,20250202,2,1.0,90,1,FULFILLED,12000.0,2520.0,0.0,14520.0
9454,20240214,1,,1200,1605,CANCELLED,45000.0,9450.0,900.0,55350.0
9455,20241214,1,,1376,777,FULFILLED,12000.0,2520.0,900.0,15420.0
9456,20250719,1,,752,1049,FULFILLED,27000.0,5670.0,900.0,33570.0
9457,20250119,2,3.0,1084,3,FULFILLED,39690.0,8334.9,0.0,48024.9
9458,20250101,1,,439,1212,FULFILLED,21600.0,4536.0,900.0,27036.0
9459,20250617,1,,1228,1540,FULFILLED,31500.0,6615.0,1500.0,39615.0
9460,20240822,1,,1289,2407,PAID,13230.0,2778.3,0.0,16008.3
9461,20240420,2,4.0,523,4,FULFILLED,31500.0,6615.0,0.0,38115.0
9462,20250305,2,1.0,1377,1,FULFILLED,33600.0,7056.0,0.0,40656.0
9463,20250518,2,3.0,184,3,CANCELLED,30000.0,6300.0,0.0,36300.0
9464,20250515,2,1.0,1168,1,FULFILLED,14700.0,3087.0,0.0,17787.0
9465,20240618,2,1.0,1332,1,FULFILLED,26250.0,5512.5,0.0,31762.5
9466,20240527,2,1.0,254,1,PAID,22740.0,4775.4,0.0,27515.4
9467,20240920,1,,826,1420,FULFILLED,34200.0,7182.0,1200.0,42582.0
9468,20250602,2,2.0,166,2,PAID,93300.0,19593.0,0.0,112893.0
9469,20240604,1,,397,2592,FULFILLED,83250.0,17482.5,1200.0,101932.5
9470,20240727,1,,152,2509,PAID,74880.0,15724.8,1500.0,92104.8
9471,20240331,2,3.0,1374,3,FULFILLED,30000.0,6300.0,0.0,36300.0
9472,20250909,2,3.0,521,3,FULFILLED,20520.0,4309.2,0.0,24829.2
9473,20250418,1,,1117,2371,REFUNDED,42750.0,8977.5,0.0,51727.5
9474,20250225,2,4.0,849,4,FULFILLED,21600.0,4536.0,0.0,26136.0
9475,20250903,1,,1182,2587,FULFILLED,12600.0,2646.0,1200.0,16446.0
9476,20250119,2,4.0,121,4,PAID,12600.0,2646.0,0.0,15246.0
9477,20250428,1,,71,575,FULFILLED,36000.0,7560.0,900.0,44460.0
9478,20240915,2,2.0,841,2,FULFILLED,36000.0,7560.0,0.0,43560.0
9479,20240321,1,,1224,1044,FULFILLED,44100.0,9261.0,0.0,53361.0
9480,20250321,1,,719,514,FULFILLED,11880.0,2494.8,1200.0,15574.8
9481,20250830,2,2.0,663,2,PAID,29925.0,6284.25,0.0,36209.25
9482,20240109,2,4.0,351,4,CANCELLED,72540.0,15233.4,0.0,87773.4
9483,20250729,1,,856,2872,FULFILLED,11400.0,2394.0,900.0,14694.0
9484,20250304,1,,158,3074,FULFILLED,28500.0,5985.0,1200.0,35685.0
9485,20250827,1,,321,828,FULFILLED,13500.0,2835.0,900.0,17235.0
9486,20241105,1,,1033,1395,FULFILLED,37044.0,7779.24,900.0,45723.24
9487,20240812,2,3.0,570,3,FULFILLED,45000.0,9450.0,0.0,54450.0
9488,20240115,2,2.0,1496,2,FULFILLED,12000.0,2520.0,0.0,14520.0
9489,20250626,2,1.0,1464,1,FULFILLED,40500.0,8505.0,0.0,49005.0
9490,20240124,2,2.0,300,2,FULFILLED,22800.0,4788.0,0.0,27588.0
9491,20250525,2,4.0,238,4,FULFILLED,29400.0,6174.0,0.0,35574.0
9492,20250315,1,,659,945,FULFILLED,12348.0,2593.08,900.0,15841.08
9493,20240831,2,4.0,1170,4,PAID,11880.0,2494.8,0.0,14374.8
9494,20240115,2,4.0,874,4,FULFILLED,47250.0,9922.5,0.0,57172.5
9495,20241119,2,3.0,1202,3,PAID,36000.0,7560.0,0.0,43560.0
9496,20240402,2,2.0,12,2,CANCELLED,15000.0,3150.0,0.0,18150.0
9497,20250410,2,4.0,220,4,FULFILLED,34020.0,7144.2,0.0,41164.2
9498,20240422,1,,535,2637,PAID,12540.0,2633.4,1500.0,16673.4
9499,20240905,2,1.0,1224,1,FULFILLED,34200.0,7182.0,0.0,41382.0
9500,20250820,1,,391,547,PAID,28500.0,5985.0,1200.0,35685.0
9501,20240917,1,,22,166,FULFILLED,24000.0,5040.0,1500.0,30540.0
9502,20241107,1,,679,1873,FULFILLED,49200.0,10332.0,1200.0,60732.0
9503,20241103,1,,906,2113,FULFILLED,37044.0,7779.24,900.0,45723.24
9504,20240317,1,,705,2560,FULFILLED,12348.0,2593.08,900.0,15841.08
9505,20240827,2,3.0,281,3,FULFILLED,28500.0,5985.0,0.0,34485.0
9506,20250323,1,,672,653,FULFILLED,40500.0,8505.0,900.0,49905.0
9507,20250829,1,,1239,1821,PAID,22800.0,4788.0,1200.0,28788.0
9508,20250722,2,1.0,1058,1,PAID,11340.0,2381.4,0.0,13721.4
9509,20240607,1,,371,2542,FULFILLED,44100.0,9261.0,0.0,53361.0
9510,20240425,1,,1297,2625,FULFILLED,23520.0,4939.2,1500.0,29959.2
9511,20241124,2,3.0,528,3,FULFILLED,40200.0,8442.0,0.0,48642.0
9512,20241219,1,,1432,3111,FULFILLED,44100.0,9261.0,900.0,54261.0
9513,20250628,2,2.0,1293,2,FULFILLED,32400.0,6804.0,0.0,39204.0
9514,20241104,1,,985,2389,PAID,41700.0,8757.0,1200.0,51657.0
9515,20240131,1,,478,775,FULFILLED,21600.0,4536.0,1500.0,27636.0
9516,20240106,1,,752,658,PAID,34200.0,7182.0,900.0,42282.0
9517,20250806,1,,892,2662,CREATED,48000.0,10080.0,900.0,58980.0
9518,20241005,1,,1308,1381,FULFILLED,30000.0,6300.0,1200.0,37500.0
9519,20250423,2,3.0,59,3,FULFILLED,44400.0,9324.0,0.0,53724.0
9520,20240303,1,,643,2777,REFUNDED,28848.0,6058.08,900.0,35806.08
9521,20250710,1,,994,404,FULFILLED,30000.0,6300.0,900.0,37200.0
9522,20240329,2,1.0,165,1,FULFILLED,13500.0,2835.0,0.0,16335.0
9523,20250806,1,,1275,389,PAID,25650.0,5386.5,1500.0,32536.5
9524,20250915,1,,987,397,FULFILLED,27000.0,5670.0,1500.0,34170.0
9525,20240803,1,,117,1730,FULFILLED,30000.0,6300.0,0.0,36300.0
9526,20240523,2,3.0,1315,3,PAID,36450.0,7654.5,0.0,44104.5
9527,20250404,1,,517,279,FULFILLED,99900.0,20979.0,1200.0,122079.0
9528,20240526,2,3.0,1256,3,FULFILLED,16170.0,3395.7,0.0,19565.7
9529,20250314,2,1.0,486,1,PAID,25650.0,5386.5,0.0,31036.5
9530,20250107,1,,1132,625,CANCELLED,37044.0,7779.24,1500.0,46323.24
9531,20250505,2,1.0,139,1,CREATED,34200.0,7182.0,0.0,41382.0
9532,20250821,1,,1330,1537,PAID,42750.0,8977.5,900.0,52627.5
9533,20250906,1,,1495,2590,FULFILLED,63510.0,13337.1,1500.0,78347.1
9534,20250802,1,,825,2113,FULFILLED,37620.0,7900.2,1500.0,47020.2
9535,20240922,2,1.0,538,1,CANCELLED,27000.0,5670.0,0.0,32670.0
9536,20240406,2,1.0,264,1,FULFILLED,10260.0,2154.6,0.0,12414.6
9537,20250810,1,,216,3068,FULFILLED,44100.0,9261.0,1200.0,54561.0
9538,20240325,1,,314,1369,CANCELLED,27000.0,5670.0,0.0,32670.0
9539,20240825,2,3.0,552,3,FULFILLED,37620.0,7900.2,0.0,45520.2
9540,20240925,1,,1111,177,PAID,28500.0,5985.0,1200.0,35685.0
9541,20241221,1,,11,2114,FULFILLED,29400.0,6174.0,1500.0,37074.0
9542,20250117,2,1.0,857,1,PAID,44887.5,9426.38,0.0,54313.88
9543,20250708,1,,359,1822,FULFILLED,58080.0,12196.8,900.0,71176.8
9544,20240411,2,3.0,1207,3,FULFILLED,15000.0,3150.0,0.0,18150.0
9545,20240608,1,,1341,1936,PAID,88890.0,18666.9,1200.0,108756.9
9546,20240721,1,,1297,676,CANCELLED,29400.0,6174.0,900.0,36474.0
9547,20250705,1,,1343,695,FULFILLED,59760.0,12549.6,900.0,73209.6
9548,20250329,1,,1391,2475,FULFILLED,14700.0,3087.0,1200.0,18987.0
9549,20240912,2,4.0,1491,4,REFUNDED,27000.0,5670.0,0.0,32670.0
9550,20240117,1,,1173,2897,FULFILLED,35280.0,7408.8,1500.0,44188.8
9551,20240121,1,,299,2714,FULFILLED,19440.0,4082.4,1500.0,25022.4
9552,20250102,1,,561,2098,FULFILLED,77760.0,16329.6,1200.0,95289.6
9553,20240714,1,,786,2501,FULFILLED,10800.0,2268.0,900.0,13968.0
9554,20250705,1,,1,2668,FULFILLED,12150.0,2551.5,1200.0,15901.5
9555,20250712,1,,712,2739,FULFILLED,14962.5,3142.12,1500.0,19604.62
9556,20250309,1,,1172,557,FULFILLED,29400.0,6174.0,1200.0,36774.0
9557,20250503,2,1.0,687,1,FULFILLED,28350.0,5953.5,0.0,34303.5
9558,20240105,1,,162,2087,CREATED,40500.0,8505.0,1500.0,50505.0
9559,20250719,1,,493,447,PAID,32400.0,6804.0,900.0,40104.0
9560,20241208,2,3.0,1118,3,FULFILLED,54150.0,11371.5,0.0,65521.5
9561,20240723,1,,795,2780,CANCELLED,36000.0,7560.0,900.0,44460.0
9562,20241219,1,,1074,2021,FULFILLED,45000.0,9450.0,900.0,55350.0
9563,20241106,1,,476,2053,PAID,33000.0,6930.0,1200.0,41130.0
9564,20240925,2,3.0,1450,3,CANCELLED,12936.0,2716.56,0.0,15652.56
9565,20250126,1,,104,1108,PAID,56700.0,11907.0,1200.0,69807.0
9566,20240807,1,,284,3175,FULFILLED,34200.0,7182.0,1200.0,42582.0
9567,20250928,1,,1322,2516,FULFILLED,36000.0,7560.0,1500.0,45060.0
9568,20240604,2,4.0,445,4,CREATED,35280.0,7408.8,0.0,42688.8
9569,20240604,1,,1380,1014,CANCELLED,38808.0,8149.68,0.0,46957.68
9570,20241119,1,,750,1866,PAID,37800.0,7938.0,1200.0,46938.0
9571,20250924,1,,241,147,FULFILLED,27570.0,5789.7,0.0,33359.7
9572,20250922,2,1.0,513,1,FULFILLED,23940.0,5027.4,0.0,28967.4
9573,20240404,1,,1425,1143,FULFILLED,72000.0,15120.0,1200.0,88320.0
9574,20250627,1,,1107,626,CANCELLED,48150.0,10111.5,1500.0,59761.5
9575,20240731,1,,423,9,FULFILLED,38220.0,8026.2,900.0,47146.2
9576,20240904,2,1.0,1465,1,FULFILLED,55200.0,11592.0,0.0,66792.0
9577,20250705,2,1.0,674,1,FULFILLED,39600.0,8316.0,0.0,47916.0
9578,20250619,2,3.0,128,3,FULFILLED,23520.0,4939.2,0.0,28459.2
9579,20240411,1,,78,2464,FULFILLED,27000.0,5670.0,1200.0,33870.0
