shipment_sk,shipped_date_id,shipped_at_time,delivered_date_id,delivered_at_time,customer_sk,channel_sk,store_sk,location_sk,carrier,tracking_number
10264,20240308,00:23:55,20240310,00:23:55,1309,1,,2422,Correo Argentino,TRK-ZAN40YEH5Z
10265,,,,,1085,2,4.0,4,PICKUP,
10266,20241201,10:30:19,20241206,10:30:19,504,1,,2201,Correo Argentino,TRK-EXLZ9FTLV2
10267,20250318,16:02:48,20250321,16:02:48,12,1,,928,Correo Argentino,TRK-RQTPIXK71W
10268,20250927,21:43:27,20250928,21:43:27,545,2,1.0,1,PICKUP,
10269,20240603,14:07:23,20240605,14:07:23,162,1,,3135,Correo Argentino,TRK-3IX4EHHRES
10270,20250312,14:37:50,20250316,14:37:50,1399,1,,203,Correo Argentino,TRK-2W8V346LJQ
10271,20241102,15:18:50,20241105,15:18:50,1309,1,,480,Correo Argentino,TRK-MEB8CKZ0YO
10272,20240826,14:40:03,20240901,14:40:03,1381,1,,2012,Correo Argentino,TRK-Z9K4VDHQKZ
10273,20240430,07:29:52,20240502,07:29:52,662,1,,622,Correo Argentino,TRK-MHFWETA8U3
10274,20240415,15:32:13,20240419,15:32:13,799,1,,2812,Correo Argentino,TRK-CMUV9W1P5S
10275,20250115,08:12:03,20250117,08:12:03,737,1,,2910,Correo Argentino,TRK-AMHO9HTQY0
10276,20240726,04:54:58,20240731,04:54:58,1124,1,,1034,Correo Argentino,TRK-SNMTKRIYRP
10277,20250512,04:20:28,20250516,04:20:28,452,1,,1565,Correo Argentino,TRK-BGDFDF7YI4
10278,20250905,16:25:16,20250909,16:25:16,599,1,,445,Correo Argentino,TRK-L0E7DRWRXV
10279,20240114,07:35:51,20240119,07:35:51,1122,1,,951,Correo Argentino,TRK-ONNTB5BHPN
10280,20240122,19:28:24,20240123,19:28:24,94,2,3.0,3,PICKUP,
10281,20250221,01:43:36,20250222,01:43:36,1368,2,3.0,3,PICKUP,
10282,,,,,1247,1,,2116,Correo Argentino,
10283,20250409,15:14:55,20250410,15:14:55,65,2,4.0,4,PICKUP,
10284,20241110,10:00:47,20241111,10:00:47,1182,2,1.0,1,PICKUP,
10285,20250614,09:55:50,20250616,09:55:50,833,1,,1340,Correo Argentino,TRK-8ENCHM3DC5
10286,,,,,41,1,,2962,Correo Argentino,
10287,20240115,06:40:23,20240116,06:40:23,217,2,3.0,3,PICKUP,
10288,20240126,18:10:22,20240127,18:10:22,479,2,3.0,3,PICKUP,
10289,20250428,05:04:25,20250429,05:04:25,1295,2,1.0,1,PICKUP,
10290,20241012,09:27:30,20241013,09:27:30,644,2,4.0,4,PICKUP,
10291,20240331,15:44:43,20240405,15:44:43,1355,1,,2702,Correo Argentino,TRK-Y2XPEOJCSM
10292,20240322,13:54:50,20240323,13:54:50,1193,2,4.0,4,PICKUP,
10293,20240128,18:58:20,20240131,18:58:20,324,1,,1393,Correo Argentino,TRK-VCJXCWYR53
10294,20241126,14:41:37,20241129,14:41:37,503,1,,2425,Correo Argentino,TRK-6LHG34V45E
10295,,,,,455,1,,2271,Correo Argentino,
10296,,,,,1072,1,,2401,Correo Argentino,
10297,20241126,05:31:27,20241201,05:31:27,351,1,,648,Correo Argentino,TRK-6T9I94P9TW
10298,20250622,19:55:50,20250624,19:55:50,175,1,,2315,Correo Argentino,TRK-V7M8VDE3OJ
10299,20241217,01:54:36,20241219,01:54:36,1174,1,,2693,Correo Argentino,TRK-67RS5N5VCD
10300,20250701,03:55:43,20250703,03:55:43,1182,1,,1608,Correo Argentino,TRK-SAQB6CTZXU
10301,20240103,09:55:08,20240104,09:55:08,75,2,3.0,3,PICKUP,
10302,20240914,11:39:40,20240915,11:39:40,846,2,4.0,4,PICKUP,
10303,20250920,11:05:05,20250921,11:05:05,855,2,1.0,1,PICKUP,
10304,20250221,12:54:50,20250225,12:54:50,1424,1,,1056,Correo Argentino,TRK-330PT942RD
10305,20240512,15:04:57,20240513,15:04:57,18,2,4.0,4,PICKUP,
10306,20240330,04:00:36,20240404,04:00:36,797,1,,1169,Correo Argentino,TRK-L1NBPRRR0K
10307,20250111,12:11:13,20250117,12:11:13,234,1,,1591,Correo Argentino,TRK-VSMHJBQQRN
10308,20250905,22:28:57,20250906,22:28:57,921,2,4.0,4,PICKUP,
10309,20241104,10:10:34,20241106,10:10:34,1293,1,,2568,Correo Argentino,TRK-RW0JY2FDEO
10310,20250503,18:38:37,20250507,18:38:37,78,1,,2719,Correo Argentino,TRK-EHJN0AORBV
10311,20241213,20:14:36,20241214,20:14:36,970,2,2.0,2,PICKUP,
10312,20241214,14:50:59,20241215,14:50:59,27,2,1.0,1,PICKUP,
10313,20250519,11:07:18,20250522,11:07:18,965,1,,2964,Correo Argentino,TRK-DIY8XEDP8S
10314,20240318,09:33:42,20240320,09:33:42,1463,1,,1188,Correo Argentino,TRK-O0PSB0ZLZT
10315,20250123,16:15:20,20250127,16:15:20,330,1,,2302,Correo Argentino,TRK-ON3239WJ1V
10316,20250323,12:42:20,20250324,12:42:20,57,2,4.0,4,PICKUP,
10317,20250804,14:38:13,20250808,14:38:13,538,1,,79,Correo Argentino,TRK-SM4GWDJ4SA
10318,20240204,20:30:54,20240205,20:30:54,695,2,1.0,1,PICKUP,
10319,,,,,948,1,,1649,Correo Argentino,
10320,20240801,06:13:12,20240802,06:13:12,39,2,3.0,3,PICKUP,
10321,20240324,10:10:20,20240329,10:10:20,472,1,,1279,Correo Argentino,TRK-FXRED9IAD4
10322,20240417,00:21:47,20240418,00:21:47,1347,2,3.0,3,PICKUP,
10323,20250923,10:36:40,20250924,10:36:40,582,2,2.0,2,PICKUP,
10324,20241019,17:35:35,20241022,17:35:35,271,1,,1500,Correo Argentino,TRK-XIQPC5JRJT
10325,20240212,10:43:55,20240215,10:43:55,87,1,,1888,Correo Argentino,TRK-LXIWRG9GOF
10326,20250727,17:41:32,20250730,17:41:32,1150,1,,462,Correo Argentino,TRK-BXSPTX2S2D
10327,20241211,01:56:53,20241212,01:56:53,1298,2,1.0,1,PICKUP,
10328,20240718,19:30:08,20240720,19:30:08,115,1,,2700,Correo Argentino,TRK-8537R3U591
10329,20250501,00:29:32,20250506,00:29:32,672,1,,40,Correo Argentino,TRK-WEMV6RO6X9
10330,20250701,06:08:41,20250706,06:08:41,1379,1,,2213,Correo Argentino,TRK-VQUH0F1FUB
10331,20250328,13:41:55,20250330,13:41:55,956,1,,2639,Correo Argentino,TRK-KW5M480W4P
10332,20240514,04:38:45,20240515,04:38:45,1177,2,1.0,1,PICKUP,
10333,20250909,02:53:45,20250910,02:53:45,476,2,4.0,4,PICKUP,
10334,20241026,04:21:11,20241028,04:21:11,1393,1,,45,Correo Argentino,TRK-S66V5Y3SEZ
10335,20240605,07:21:00,20240606,07:21:00,311,2,1.0,1,PICKUP,
10336,20250616,12:34:23,20250617,12:34:23,546,2,1.0,1,PICKUP,
10337,20240704,19:18:14,20240706,19:18:14,187,1,,664,Correo Argentino,TRK-NELXNDFLBQ
10338,20250223,15:34:05,20250224,15:34:05,515,2,4.0,4,PICKUP,
10339,20250729,07:44:24,20250730,07:44:24,641,2,4.0,4,PICKUP,
10340,20250526,18:06:29,20250528,18:06:29,1169,1,,2880,Correo Argentino,TRK-1J5WIGVC7N
10341,20240424,09:16:29,20240425,09:16:29,459,2,4.0,4,PICKUP,
10342,20250512,01:51:41,20250514,01:51:41,190,1,,1408,Correo Argentino,TRK-A4NMG3A7UR
10343,20250613,06:11:07,20250616,06:11:07,781,1,,1414,Correo Argentino,TRK-NPSZ4X5B1G
10344,20250813,21:14:43,20250814,21:14:43,581,2,1.0,1,PICKUP,
10345,20241022,12:01:51,20241025,12:01:51,1105,1,,1496,Correo Argentino,TRK-O1XULT7FY3
10346,20250419,22:18:42,20250422,22:18:42,1144,1,,2533,Correo Argentino,TRK-3XEMZJOJGT
10347,20240919,09:41:13,20240923,09:41:13,359,1,,831,Correo Argentino,TRK-LATQFF0TZF
10348,20240321,05:24:12,20240325,05:24:12,517,1,,2059,Correo Argentino,TRK-Z01OY3TFDK
10349,20240529,19:17:29,20240603,19:17:29,589,1,,1743,Correo Argentino,TRK-VF73RUIM0K
10350,20241015,18:55:39,20241016,18:55:39,777,2,3.0,3,PICKUP,
10351,,,,,67,1,,8,Correo Argentino,
10352,,,,,1268,2,1.0,1,PICKUP,
10353,20240612,04:28:30,20240613,04:28:30,121,2,4.0,4,PICKUP,
10354,20250315,22:57:16,20250317,22:57:16,140,1,,3119,Correo Argentino,TRK-1B68PNUT2Q
10355,20240327,12:04:19,20240329,12:04:19,1453,1,,1376,Correo Argentino,TRK-XI7ESDILCP
10356,20240418,20:38:52,20240419,20:38:52,1337,2,1.0,1,PICKUP,
10357,20240426,02:55:25,20240427,02:55:25,1223,2,4.0,4,PICKUP,
10358,,,,,897,1,,3023,Correo Argentino,
10359,,,,,1098,1,,1206,Correo Argentino,
10360,20250314,07:09:10,20250315,07:09:10,1134,2,3.0,3,PICKUP,
10361,20250518,15:54:44,20250519,15:54:44,679,2,4.0,4,PICKUP,
10362,20250909,07:33:40,20250911,07:33:40,672,1,,894,Correo Argentino,TRK-V9WX720W9I
10363,20250923,14:03:16,20250925,14:03:16,1405,1,,145,Correo Argentino,TRK-IPECC00AM4
10364,20240201,19:53:41,20240202,19:53:41,922,2,3.0,3,PICKUP,
10365,20240616,16:14:33,20240619,16:14:33,33,1,,1000,Correo Argentino,TRK-FLF1H4K2YU
10366,20250213,01:22:23,20250214,01:22:23,109,2,4.0,4,PICKUP,
10367,20250714,02:12:59,20250718,02:12:59,423,1,,3104,Correo Argentino,TRK-JPIWLZDSXL
10368,,,,,1254,1,,1140,Correo Argentino,
10369,20250924,16:17:25,20250928,16:17:25,895,1,,809,Correo Argentino,TRK-GS4HI3351D
10370,20240304,01:46:26,20240305,01:46:26,745,2,4.0,4,PICKUP,
10371,20240513,14:26:28,20240514,14:26:28,363,2,4.0,4,PICKUP,
10372,20240524,06:35:05,20240525,06:35:05,700,2,1.0,1,PICKUP,
10373,,,,,126,1,,2936,Correo Argentino,
10374,,,,,296,2,4.0,4,PICKUP,
10375,,,,,185,2,3.0,3,PICKUP,
10376,20250703,12:37:54,20250707,12:37:54,492,1,,426,Correo Argentino,TRK-OGYBHOB824
10377,20241228,02:49:24,20250102,02:49:24,745,1,,1283,Correo Argentino,TRK-S2FL6BTQMD
10378,20250606,03:32:17,20250607,03:32:17,581,2,3.0,3,PICKUP,
10379,20250627,07:44:26,20250628,07:44:26,553,2,3.0,3,PICKUP,
10380,20240425,06:08:49,20240426,06:08:49,386,2,4.0,4,PICKUP,
10381,20250124,23:50:39,20250126,23:50:39,838,1,,815,Correo Argentino,TRK-QQYHKBZ12C
10382,20240605,04:40:07,20240606,04:40:07,126,2,2.0,2,PICKUP,
10383,20241206,15:26:49,20241210,15:26:49,866,1,,1700,Correo Argentino,TRK-D1159RCXNQ
10384,20250321,03:13:30,20250325,03:13:30,1010,1,,2145,Correo Argentino,TRK-NC43EBWWY7
10385,20241026,01:03:30,20241029,01:03:30,224,1,,3174,Correo Argentino,TRK-HMQFD25SZF
10386,20241115,15:53:58,20241116,15:53:58,1263,2,3.0,3,PICKUP,
10387,20250225,11:52:08,20250302,11:52:08,570,1,,136,Correo Argentino,TRK-MSHVSX7EKF
10388,,,,,650,2,4.0,4,PICKUP,
10389,20250218,02:44:58,20250222,02:44:58,1348,1,,2384,Correo Argentino,TRK-Q8O5PRUVOB
10390,20250117,11:00:09,20250118,11:00:09,72,2,2.0,2,PICKUP,
10391,20250318,14:57:45,20250322,14:57:45,238,1,,813,Correo Argentino,TRK-H3OUYNVWIH
10392,20240304,05:33:16,20240310,05:33:16,809,1,,2903,Correo Argentino,TRK-RZQ3A2KPRJ
10393,20250822,01:13:08,20250826,01:13:08,542,1,,2398,Correo Argentino,TRK-Z4U2H0PRVA
10394,20250813,09:09:16,20250814,09:09:16,1471,2,1.0,1,PICKUP,
10395,20250419,10:43:52,20250420,10:43:52,18,2,4.0,4,PICKUP,
10396,20241218,17:12:41,20241221,17:12:41,93,1,,2881,Correo Argentino,TRK-WXAU5NJVZJ
10397,20250805,10:54:29,20250808,10:54:29,666,1,,657,Correo Argentino,TRK-6AZS207CVB
10398,20240209,22:10:45,20240210,22:10:45,147,2,2.0,2,PICKUP,
10399,,,,,168,1,,1968,Correo Argentino,
10400,20250722,21:11:20,20250726,21:11:20,305,1,,2846,Correo Argentino,TRK-X3VUAVXIUH
10401,20240520,03:48:22,20240522,03:48:22,816,1,,3167,Correo Argentino,TRK-5L1HSPUEZM
10402,20241108,19:04:57,20241109,19:04:57,1173,2,4.0,4,PICKUP,
10403,20240917,04:17:52,20240918,04:17:52,524,2,2.0,2,PICKUP,
10404,20250628,13:43:03,20250630,13:43:03,688,1,,1691,Correo Argentino,TRK-LLKOLF2KK7
10405,20250827,14:10:53,20250829,14:10:53,245,1,,173,Correo Argentino,TRK-LZH7RSM523
10406,20240805,12:23:18,20240806,12:23:18,422,2,1.0,1,PICKUP,
10407,20250928,15:42:58,20250929,15:42:58,716,2,4.0,4,PICKUP,
10408,20250627,05:10:08,20250628,05:10:08,744,2,3.0,3,PICKUP,
10409,20240920,03:10:51,20240921,03:10:51,614,2,1.0,1,PICKUP,
10410,20241118,18:09:07,20241123,18:09:07,716,1,,3135,Correo Argentino,TRK-Z9O2S1QVYS
10411,20250607,12:51:04,20250608,12:51:04,258,2,4.0,4,PICKUP,
10412,20240325,00:08:12,20240326,00:08:12,1139,2,4.0,4,PICKUP,
10413,,,,,171,1,,1867,Correo Argentino,
10414,20250203,03:10:24,20250205,03:10:24,896,1,,1876,Correo Argentino,TRK-OHEMDXP54U
10415,20250722,20:13:41,20250726,20:13:41,1332,1,,2201,Correo Argentino,TRK-Q2SHZN9CJ6
10416,20241018,06:06:05,20241022,06:06:05,682,1,,700,Correo Argentino,TRK-LJTD8DJWDR
10417,20250924,12:27:45,20250925,12:27:45,1265,2,1.0,1,PICKUP,
10418,20240218,08:23:41,20240225,08:23:41,234,1,,2176,Correo Argentino,TRK-VAH2LQUIJ7
10419,20240210,06:08:07,20240214,06:08:07,1145,1,,1103,Correo Argentino,TRK-TNF2FDBBTM
10420,20250328,18:53:04,20250330,18:53:04,965,1,,3034,Correo Argentino,TRK-LSCVXOX0WT
10421,20250505,14:34:54,20250507,14:34:54,47,1,,3010,Correo Argentino,TRK-OBC70GLTOZ
10422,20250525,22:40:43,20250528,22:40:43,501,1,,1228,Correo Argentino,TRK-XV3C4LQVMC
10423,20250515,01:15:21,20250517,01:15:21,716,1,,2762,Correo Argentino,TRK-QJ719X2JD3
10424,,,,,848,1,,2273,Correo Argentino,
10425,20250428,20:57:46,20250429,20:57:46,574,2,2.0,2,PICKUP,
10426,20250920,06:19:38,20250925,06:19:38,361,1,,2960,Correo Argentino,TRK-RIM14S9CZM
10427,20240110,20:26:34,20240111,20:26:34,565,2,2.0,2,PICKUP,
10428,20240915,16:51:34,20240921,16:51:34,1233,1,,1532,Correo Argentino,TRK-EIZHX2BSE9
10429,20240829,04:50:49,20240830,04:50:49,433,2,2.0,2,PICKUP,
10430,20250129,08:46:02,20250201,08:46:02,66,1,,911,Correo Argentino,TRK-UF8VX1WV34
10431,20250302,20:41:51,20250303,20:41:51,898,2,1.0,1,PICKUP,
10432,20250819,10:49:38,20250821,10:49:38,1130,1,,438,Correo Argentino,TRK-V1C0CB4FUS
10433,20240623,08:27:59,20240626,08:27:59,892,1,,1182,Correo Argentino,TRK-1DGI9I2NKA
10434,20240319,15:41:57,20240320,15:41:57,972,2,1.0,1,PICKUP,
10435,20240901,15:34:54,20240906,15:34:54,486,1,,854,Correo Argentino,TRK-8BYSL1TOO9
10436,20250821,02:29:41,20250824,02:29:41,173,1,,1062,Correo Argentino,TRK-N94E995AXM
10437,20240618,03:02:56,20240619,03:02:56,238,2,4.0,4,PICKUP,
10438,20250919,10:45:08,20250921,10:45:08,992,1,,2205,Correo Argentino,TRK-DI20J0W4HU
10439,20250129,17:08:33,20250201,17:08:33,341,1,,2928,Correo Argentino,TRK-YIA1WU0333
10440,20250424,16:23:24,20250425,16:23:24,1321,2,3.0,3,PICKUP,
10441,20240903,19:14:08,20240904,19:14:08,1334,2,2.0,2,PICKUP,
10442,,,,,315,2,1.0,1,PICKUP,
10443,20240427,23:50:00,20240429,23:50:00,839,1,,1900,Correo Argentino,TRK-XEHIOZ3XO4
10444,20240412,01:47:39,20240415,01:47:39,643,1,,214,Correo Argentino,TRK-4Y5DFXUWFV
10445,20240520,03:30:57,20240521,03:30:57,196,2,2.0,2,PICKUP,
10446,20240325,02:38:34,20240326,02:38:34,1194,2,2.0,2,PICKUP,
10447,20240925,18:51:27,20240926,18:51:27,1331,2,2.0,2,PICKUP,
10448,20241014,07:56:36,20241015,07:56:36,1253,2,1.0,1,PICKUP,
10449,20240823,03:07:10,20240825,03:07:10,878,1,,259,Correo Argentino,TRK-UB7KYDNADW
10450,20250220,22:56:45,20250225,22:56:45,862,1,,2229,Correo Argentino,TRK-KZ3RQ043KI
10451,20240717,05:35:00,20240718,05:35:00,714,2,4.0,4,PICKUP,
10452,20240705,01:33:24,20240706,01:33:24,534,2,4.0,4,PICKUP,
10453,20240514,14:01:38,20240515,14:01:38,1062,2,3.0,3,PICKUP,
10454,20250330,04:11:28,20250331,04:11:28,1234,2,2.0,2,PICKUP,
10455,20240821,05:27:19,20240824,05:27:19,947,1,,766,Correo Argentino,TRK-RTLNNATQD5
10456,20250422,02:22:39,20250423,02:22:39,880,2,4.0,4,PICKUP,
10457,20250117,09:20:56,20250122,09:20:56,1195,1,,1101,Correo Argentino,TRK-KCUGHK940P
10458,20241105,19:09:40,20241109,19:09:40,862,1,,1926,Correo Argentino,TRK-FO1C0I2HR1
10459,20250913,09:43:20,20250917,09:43:20,897,1,,352,Correo Argentino,TRK-EDVQBFHGO9
10460,20240407,20:50:22,20240410,20:50:22,594,1,,2595,Correo Argentino,TRK-QUM5VSAOQZ
10461,20240201,03:29:30,20240204,03:29:30,1234,1,,2815,Correo Argentino,TRK-JI05ITHAOO
10462,20241130,10:18:26,20241201,10:18:26,952,2,1.0,1,PICKUP,
10463,20250809,13:28:08,20250810,13:28:08,410,2,3.0,3,PICKUP,
10464,20250424,04:41:22,20250425,04:41:22,951,2,2.0,2,PICKUP,
10465,20250726,13:57:01,20250727,13:57:01,71,2,2.0,2,PICKUP,
10466,,,,,1245,1,,673,Correo Argentino,
10467,20240408,23:28:51,20240409,23:28:51,244,2,3.0,3,PICKUP,
10468,20240405,19:24:13,20240406,19:24:13,776,2,1.0,1,PICKUP,
10469,20250602,06:43:38,20250603,06:43:38,1245,2,3.0,3,PICKUP,
10470,,,,,822,2,4.0,4,PICKUP,
10471,20240205,08:15:02,20240206,08:15:02,602,2,4.0,4,PICKUP,
10472,20250201,14:42:07,20250205,14:42:07,803,1,,508,Correo Argentino,TRK-515UD7IWLK
10473,20250307,16:51:24,20250308,16:51:24,1309,2,1.0,1,PICKUP,
10474,20250910,18:52:59,20250912,18:52:59,204,1,,1958,Correo Argentino,TRK-UJBYNCRQXN
10475,20240623,10:08:52,20240625,10:08:52,1489,1,,2812,Correo Argentino,TRK-HV020SICWZ
10476,20250709,04:38:00,20250713,04:38:00,8,1,,924,Correo Argentino,TRK-BSMUJNQKYS
10477,20250728,23:14:19,20250801,23:14:19,196,1,,2602,Correo Argentino,TRK-QUG3OUAY5N
10478,20240517,07:00:07,20240523,07:00:07,479,1,,989,Correo Argentino,TRK-HC63GP1WEC
10479,20240912,11:25:39,20240914,11:25:39,1107,1,,1174,Correo Argentino,TRK-TGNRI5I3MM
10480,20241224,08:17:20,20241225,08:17:20,384,2,4.0,4,PICKUP,
10481,,,,,206,1,,1502,Correo Argentino,
10482,20240215,16:06:40,20240216,16:06:40,928,2,1.0,1,PICKUP,
10483,20250920,08:47:47,20250922,08:47:47,672,1,,1953,Correo Argentino,TRK-O78138JO2U
10484,20240713,06:31:21,20240714,06:31:21,876,2,2.0,2,PICKUP,
10485,20241210,00:54:41,20241214,00:54:41,980,1,,1089,Correo Argentino,TRK-TB6KKSCDTM
10486,20241202,20:54:32,20241204,20:54:32,471,1,,1411,Correo Argentino,TRK-3XRJMZNRL1
10487,20240122,02:42:02,20240123,02:42:02,32,2,4.0,4,PICKUP,
10488,20240912,06:20:18,20240917,06:20:18,714,1,,1733,Correo Argentino,TRK-CKHF8V3BFS
10489,20241027,21:09:50,20241028,21:09:50,53,2,2.0,2,PICKUP,
10490,20240816,05:03:04,20240817,05:03:04,140,2,1.0,1,PICKUP,
10491,20240531,15:30:56,20240604,15:30:56,986,1,,268,Correo Argentino,TRK-N1MH6Z2HVK
10492,,,,,1103,1,,1391,Correo Argentino,
10493,20250813,01:53:11,20250814,01:53:11,1034,2,2.0,2,PICKUP,
10494,20250105,20:02:50,20250106,20:02:50,275,2,4.0,4,PICKUP,
10495,20250221,08:23:58,20250222,08:23:58,263,2,4.0,4,PICKUP,
10496,20250423,01:46:58,20250424,01:46:58,922,2,4.0,4,PICKUP,
10497,20241008,18:24:01,20241009,18:24:01,1068,2,3.0,3,PICKUP,
10498,20250331,04:40:22,20250404,04:40:22,1316,1,,2357,Correo Argentino,TRK-Z9M4Y8ZADJ
10499,20240330,22:16:07,20240401,22:16:07,506,1,,2213,Correo Argentino,TRK-46AXEW2MLU
10500,20250707,13:34:57,20250713,13:34:57,1258,1,,519,Correo Argentino,TRK-DF5V8B3XZG
10501,20250314,13:56:47,20250318,13:56:47,349,1,,1862,Correo Argentino,TRK-WPDOQ4H3K9
10502,20240425,13:05:16,20240426,13:05:16,476,2,2.0,2,PICKUP,
10503,20250805,10:07:39,20250807,10:07:39,1468,1,,430,Correo Argentino,TRK-90IPGL54NL
10504,20251001,21:18:27,20251005,21:18:27,885,1,,1451,Correo Argentino,TRK-ORKPLLTVL7
10505,,,,,1288,2,1.0,1,PICKUP,
10506,20241111,03:08:44,20241112,03:08:44,1439,2,4.0,4,PICKUP,
10507,20240726,06:25:42,20240727,06:25:42,730,2,2.0,2,PICKUP,
10508,20240227,21:44:08,20240228,21:44:08,194,2,4.0,4,PICKUP,
10509,20250613,20:49:41,20250617,20:49:41,163,1,,2025,Correo Argentino,TRK-7TK7F74H6C
10510,20250703,21:30:45,20250704,21:30:45,286,2,2.0,2,PICKUP,
10511,20240217,00:49:53,20240219,00:49:53,107,1,,2953,Correo Argentino,TRK-4OQBBK7W7K
10512,20250529,10:49:09,20250602,10:49:09,1039,1,,2286,Correo Argentino,TRK-VVKBOWX35B
10513,20250727,16:47:44,20250729,16:47:44,411,1,,327,Correo Argentino,TRK-I5QU4D939S
10514,20240813,18:50:42,20240818,18:50:42,385,1,,2404,Correo Argentino,TRK-724304SA4Z
10515,,,,,713,1,,2588,Correo Argentino,
10516,20241011,16:56:55,20241016,16:56:55,819,1,,3118,Correo Argentino,TRK-JAUBBAJ6DV
10517,20250311,15:18:21,20250312,15:18:21,315,2,2.0,2,PICKUP,
10518,20250625,01:26:27,20250627,01:26:27,130,1,,1281,Correo Argentino,TRK-EGCDQ10LH0
10519,20240709,10:44:30,20240710,10:44:30,895,2,1.0,1,PICKUP,
10520,20240720,08:29:59,20240725,08:29:59,1337,1,,2048,Correo Argentino,TRK-418FTR52MO
10521,20250816,11:20:21,20250817,11:20:21,919,2,2.0,2,PICKUP,
10522,20250702,00:28:31,20250703,00:28:31,318,2,4.0,4,PICKUP,
10523,20240626,15:48:54,20240629,15:48:54,354,1,,1817,Correo Argentino,TRK-GGL5E41MHO
10524,20240210,11:47:30,20240211,11:47:30,906,2,3.0,3,PICKUP,
10525,20240505,19:32:25,20240506,19:32:25,963,2,2.0,2,PICKUP,
10526,20250829,03:21:31,20250903,03:21:31,913,1,,365,Correo Argentino,TRK-PA4E7CS1AN
10527,20241123,07:43:27,20241124,07:43:27,1382,2,2.0,2,PICKUP,
10528,20240120,00:41:13,20240124,00:41:13,1044,1,,2236,Correo Argentino,TRK-2P5IC0M3PD
10529,20250119,00:50:13,20250123,00:50:13,431,1,,2349,Correo Argentino,TRK-3RAUN9JQE7
10530,20250708,15:58:08,20250713,15:58:08,2,1,,1488,Correo Argentino,TRK-XOXYBSRRY7
10531,20240929,11:21:13,20240930,11:21:13,983,2,1.0,1,PICKUP,
10532,20240629,11:38:47,20240703,11:38:47,669,1,,2089,Correo Argentino,TRK-J8HP0KJB0W
10533,20250915,21:07:10,20250916,21:07:10,436,2,2.0,2,PICKUP,
10534,20240618,10:15:19,20240622,10:15:19,27,1,,1522,Correo Argentino,TRK-YGJGTOAZH2
10535,20240729,14:55:13,20240803,14:55:13,96,1,,907,Correo Argentino,TRK-0XK6ZE1JVV
10536,,,,,827,2,3.0,3,PICKUP,
10537,20240603,12:31:55,20240604,12:31:55,375,2,1.0,1,PICKUP,
10538,20240517,00:11:26,20240524,00:11:26,1236,1,,2008,Correo Argentino,TRK-FBS2BN5TOR
10539,20240710,05:56:47,20240711,05:56:47,1232,2,3.0,3,PICKUP,
10540,20240126,09:39:31,20240129,09:39:31,731,1,,1450,Correo Argentino,TRK-XD50TTARGX
10541,20241013,06:53:47,20241017,06:53:47,898,1,,1102,Correo Argentino,TRK-3WMD2NQ37R
10542,20240628,22:08:42,20240629,22:08:42,1169,2,4.0,4,PICKUP,
10543,20240427,19:11:35,20240430,19:11:35,826,1,,338,Correo Argentino,TRK-TZL5IJD2H7
10544,20250726,06:14:15,20250730,06:14:15,593,1,,609,Correo Argentino,TRK-KZJ4IU2DYO
10545,20240915,04:26:58,20240919,04:26:58,751,1,,731,Correo Argentino,TRK-89NA6SGL0B
10546,,,,,1316,2,2.0,2,PICKUP,
10547,20240706,17:53:58,20240707,17:53:58,907,2,3.0,3,PICKUP,
10548,20241229,02:09:01,20250102,02:09:01,1110,1,,425,Correo Argentino,TRK-O05BO0CBB6
10549,20240116,05:56:18,20240117,05:56:18,855,2,4.0,4,PICKUP,
10550,20241112,07:03:40,20241114,07:03:40,1244,1,,1840,Correo Argentino,TRK-FDR5BUFJM3
10551,20250118,11:57:32,20250121,11:57:32,722,1,,2807,Correo Argentino,TRK-174GTIKML2
10552,20240211,02:25:07,20240215,02:25:07,119,1,,1674,Correo Argentino,TRK-WULLQ3R5A0
10553,20250423,05:51:14,20250428,05:51:14,228,1,,1102,Correo Argentino,TRK-B0WG8VJDAY
10554,20250220,16:00:00,20250221,16:00:00,166,2,2.0,2,PICKUP,
10555,20250923,13:49:40,20250924,13:49:40,460,2,1.0,1,PICKUP,
10556,20250601,20:26:37,20250606,20:26:37,1371,1,,1478,Correo Argentino,TRK-GNUV949W5Y
10557,20240309,05:07:46,20240310,05:07:46,301,2,4.0,4,PICKUP,
10558,20240707,02:02:40,20240714,02:02:40,1280,1,,183,Correo Argentino,TRK-CLVO5YS4P3
10559,20250522,01:16:31,20250529,01:16:31,793,1,,2787,Correo Argentino,TRK-J2IGSCPSM0
10560,20241009,21:52:01,20241013,21:52:01,906,1,,3020,Correo Argentino,TRK-O5USHRHKOZ
10561,20250909,23:52:26,20250913,23:52:26,68,1,,2479,Correo Argentino,TRK-QHATT774N3
10562,20250816,00:51:17,20250821,00:51:17,585,1,,2371,Correo Argentino,TRK-TPF5TMKUSK
10563,20241031,05:14:37,20241102,05:14:37,367,1,,872,Correo Argentino,TRK-NJGEXRD9BO
10564,20240329,18:14:40,20240403,18:14:40,624,1,,3145,Correo Argentino,TRK-YERE7AXUNC
10565,20250116,05:47:13,20250118,05:47:13,1411,1,,2613,Correo Argentino,TRK-XCR6PV70JN
10566,20240625,05:07:58,20240630,05:07:58,1102,1,,674,Correo Argentino,TRK-ZD0IG1PJ92
10567,20250506,12:24:04,20250508,12:24:04,1345,1,,1358,Correo Argentino,TRK-PHL1VB0ECN
