payment_sk,payment_id,date_id,customer_sk,channel_sk,store_sk,location_sk,status,method,transaction_ref,amount
10170,7000010169,20250329.0,1247,2,2.0,823.0,PAID,CASH,TX-4K8HESTLIEWX,14229.6
10171,7000010170,20250619.0,356,1,,2534.0,PAID,GATEWAY,TX-HDG34AMA0BH2,36483.6
10172,7000010171,20240506.0,69,1,,1124.0,REFUNDED,CARD,TX-QFAL1WBC45EL,18351.75
10173,7000010172,20240817.0,1428,2,2.0,1070.0,PAID,CARD,TX-8V8ID12FJ9ZS,31305.12
10174,7000010173,20240402.0,1015,1,,451.0,REFUNDED,CARD,TX-AMF942SJ09EU,74589.0
10175,7000010174,20250214.0,57,1,,144.0,PAID,CARD,TX-LKBLWIIM8WAJ,54805.5
10176,7000010175,20250901.0,864,1,,1315.0,PAID,GATEWAY,TX-LGKJHHMAE6KW,72212.4
10177,7000010176,20240219.0,1175,1,,,PAID,GATEWAY,TX-3QMY5SKBL6MF,15274.8
10178,7000010177,20250805.0,981,1,,450.0,PAID,GATEWAY,TX-0IJAEGWRIXIC,58554.0
10179,7000010178,20240429.0,585,1,,2737.0,PAID,GATEWAY,TX-SMZP0OOIU5TT,16020.0
10180,7000010179,20240622.0,1317,1,,1250.0,PAID,CARD,TX-6GSRMBWQLIQG,30492.0
10181,7000010180,,798,2,4.0,550.0,PENDING,CARD,,67381.88
10182,7000010181,20240821.0,149,1,,2116.0,PAID,CARD,TX-RWPN0DXRPRK7,14268.0
10183,7000010182,20250612.0,690,1,,743.0,PAID,CARD,TX-0P4F8Q5AHR27,28488.0
10184,7000010183,20240724.0,1384,1,,1471.0,PAID,CARD,TX-LUCGVEVA2BL2,44651.1
10185,7000010184,20241209.0,750,2,1.0,2840.0,PAID,CARD,TX-TH6S26Q1WM6S,72382.2
10186,7000010185,20250605.0,874,2,3.0,652.0,PAID,CARD,TX-5IA0P26PRY78,53361.0
10187,7000010186,20250303.0,282,1,,686.0,PAID,GATEWAY,TX-Z1S231RF4AY4,42064.2
10188,7000010187,20250716.0,75,2,1.0,2630.0,PAID,CASH,TX-K3GA28HL1TG8,28749.6
10189,7000010188,20240303.0,994,1,,2243.0,PAID,CARD,TX-MH5BD5IARIXZ,27336.0
10190,7000010189,20240329.0,634,1,,2063.0,PAID,GATEWAY,TX-V5EBWFZ58YA5,13968.0
10191,7000010190,20250422.0,748,1,,908.0,PAID,CARD,TX-4LLUTBGJRM0S,49905.0
10192,7000010191,20240310.0,835,2,2.0,267.0,PAID,CARD,TX-HHAO0LDDTISS,29403.0
10193,7000010192,20241104.0,11,1,,1548.0,PAID,CARD,TX-FZ5BKPEZS18C,28342.8
10194,7000010193,20240513.0,688,1,,2255.0,PAID,CARD,TX-I9DMI0IXW4T3,42364.2
10195,7000010194,20250930.0,1460,1,,,PAID,CARD,TX-JL8GOOCUGW5L,55350.0
10196,7000010195,20250904.0,1406,1,,2625.0,PAID,CARD,TX-2G2HVZVTJAF8,46023.24
10197,7000010196,,334,2,1.0,2497.0,FAILED,CASH,,25613.28
10198,7000010197,20240918.0,880,1,,605.0,PAID,GATEWAY,TX-AGASW2BJPHBS,26329.2
10199,7000010198,20240117.0,814,2,4.0,2468.0,PAID,CASH,TX-MWO1MG5BC3AM,58697.1
10200,7000010199,20240403.0,1162,1,,1153.0,PAID,CARD,TX-DS7G7W5XP2MH,33870.0
10201,7000010200,20250124.0,867,2,3.0,2190.0,PAID,TRANSFER,TX-7L89RUQ7ZQMN,71874.0
10202,7000010201,20240207.0,682,2,1.0,1242.0,PAID,TRANSFER,TX-QI14M0C7G2HG,34485.0
10203,7000010202,20240326.0,294,1,,72.0,PAID,GATEWAY,TX-HICQS9KRS3SC,88844.25
10204,7000010203,20250508.0,1061,2,4.0,286.0,PAID,CARD,TX-GXCG2FT5UHQ5,19565.7
10205,7000010204,20250908.0,601,2,4.0,79.0,PAID,CASH,TX-591SA9KH2SDK,28967.4
10206,7000010205,20240409.0,676,1,,2902.0,PAID,GATEWAY,TX-3FUJJ7B0Y3W3,14268.0
10207,7000010206,20240907.0,232,1,,401.0,PAID,CARD,TX-H52W1UGGQI3B,120717.75
10208,7000010207,20240108.0,417,1,,2723.0,PAID,GATEWAY,TX-6AN0XDRKL9F8,29359.2
10209,7000010208,20241104.0,393,1,,2163.0,PAID,CARD,TX-AHEPOVDRVT4Q,42582.0
10210,7000010209,20250109.0,556,2,4.0,1036.0,PAID,CARD,TX-5DO26U37LPAX,42688.8
10211,7000010210,20241005.0,1029,2,4.0,2611.0,PAID,CARD,TX-W29M59B8IDBK,38115.0
10212,7000010211,20250715.0,588,1,,,PAID,CARD,TX-3SAK6A3R92W5,15729.6
10213,7000010212,20240729.0,980,2,2.0,1136.0,PAID,CARD,TX-NASR6RGF0WU5,26136.0
10214,7000010213,20241130.0,118,1,,3189.0,PAID,CARD,TX-GJP5R1JEU52N,39433.5
10215,7000010214,20250219.0,677,1,,2433.0,PAID,GATEWAY,TX-9YQCJULPKFBE,42064.2
10216,7000010215,20250218.0,26,1,,2251.0,PAID,CARD,TX-WRV1X8N9K12U,26136.0
10217,7000010216,20250819.0,315,1,,589.0,PAID,GATEWAY,TX-69L6Q24WWLTC,87303.6
10218,7000010217,20250630.0,867,1,,505.0,PAID,CARD,TX-E5QJUEF6UFQD,58672.5
10219,7000010218,20250323.0,147,2,1.0,1533.0,PAID,TRANSFER,TX-R4ZV5TUJREFN,46957.68
10220,7000010219,20250225.0,169,2,3.0,78.0,PAID,CASH,TX-T7S2K55FREC0,54450.0
10221,7000010220,20250419.0,148,2,3.0,1282.0,PAID,CARD,TX-CNJXDWJXECN4,17787.0
10222,7000010221,20240902.0,1485,1,,1310.0,PAID,CARD,TX-3KRTP034RVQV,62254.5
10223,7000010222,20250708.0,986,1,,2699.0,PAID,CARD,TX-1265WUBCUY0E,90089.1
10224,7000010223,20240722.0,1300,2,2.0,,PAID,CARD,TX-90C3JUUN3UC2,58334.1
10225,7000010224,20250403.0,904,1,,529.0,PAID,CARD,TX-CHTK6ZFRC9Y5,18442.5
10226,7000010225,20250213.0,714,1,,2874.0,PAID,CARD,TX-1Z19UXGVC4QM,64425.0
10227,7000010226,20240710.0,864,1,,1114.0,PAID,CARD,TX-ENLQYDIU6VD8,24722.4
10228,7000010227,20250307.0,1413,1,,2800.0,PAID,CARD,TX-U0X8MPE50GWI,27336.0
10229,7000010228,20250916.0,496,1,,3042.0,PAID,CARD,TX-QV1TSU8AFIZD,47238.0
10230,7000010229,20240804.0,1175,1,,2008.0,PAID,CARD,TX-Y4RNMB67DAMY,53542.5
10231,7000010230,20250621.0,1353,2,4.0,1502.0,PAID,CARD,TX-6HU4KU51XV19,46554.75
10232,7000010231,20250911.0,1207,1,,2299.0,PAID,CARD,TX-PD1GSS5K5E6S,20257.5
10233,7000010232,20250519.0,76,1,,918.0,PAID,CARD,TX-CZW2FYIXLRS1,49005.0
10234,7000010233,20240209.0,1245,1,,2136.0,PAID,GATEWAY,TX-OGLPYQIVEHVQ,42688.8
10235,7000010234,20240304.0,1446,1,,1774.0,PAID,GATEWAY,TX-RQGOHMFIR3ZC,79315.5
10236,7000010235,20240416.0,389,2,2.0,1320.0,PAID,CARD,TX-9ZH2UHD21XEM,37933.5
10237,7000010236,20240914.0,480,2,3.0,147.0,PAID,CARD,TX-QD6E29S8ZX5P,49803.6
10238,7000010237,20241130.0,1096,2,3.0,770.0,PAID,CASH,TX-EZZSN9RGO8YN,33033.0
10239,7000010238,20240531.0,46,1,,2256.0,PAID,CARD,TX-IU1KOYQQ03XB,49905.0
10240,7000010239,20250326.0,924,2,3.0,954.0,PAID,TRANSFER,TX-N33UX83EP9OL,84942.0
10241,7000010240,20250223.0,168,1,,383.0,PAID,GATEWAY,TX-IBHBRIZML5CE,53361.0
10242,7000010241,20240220.0,1117,2,3.0,928.0,PAID,CARD,TX-GNFC0TGA914U,66646.8
10243,7000010242,20241009.0,658,1,,744.0,PAID,CARD,TX-G3HOMY2LFFI1,26136.0
10244,7000010243,20240507.0,98,1,,456.0,REFUNDED,CARD,TX-X72G82VOTER3,14994.0
10245,7000010244,,942,1,,2553.0,FAILED,GATEWAY,,37733.85
10246,7000010245,,376,1,,2418.0,FAILED,CARD,,18142.5
10247,7000010246,20240921.0,401,1,,1385.0,PAID,GATEWAY,TX-5RLRKHAZYO2P,49905.0
10248,7000010247,20241125.0,1477,1,,2244.0,PAID,GATEWAY,TX-59SP77EKFWJC,58100.25
10249,7000010248,20240611.0,1124,1,,2143.0,REFUNDED,CARD,TX-YJZHAH73QSCL,42282.0
10250,7000010249,20250210.0,446,1,,1828.0,PAID,CARD,TX-T6VWU4NSX6CY,18351.75
10251,7000010250,20240424.0,1106,2,2.0,408.0,PAID,CARD,TX-ESIP1D3T0XG8,13068.0
10252,7000010251,20240320.0,1182,2,3.0,1502.0,REFUNDED,TRANSFER,TX-2O47DM9Y6QEG,28459.2
10253,7000010252,20250110.0,1433,1,,1399.0,PAID,CARD,TX-GO8C4752L9OE,32670.0
10254,7000010253,20240617.0,298,2,3.0,1768.0,REFUNDED,CASH,TX-OVFQ3H2LO3KA,63568.56
10255,7000010254,20250701.0,580,2,2.0,1168.0,PAID,CASH,TX-7277P9XIZRWY,26136.0
10256,7000010255,20240924.0,878,2,2.0,2573.0,PAID,CARD,TX-H1UVE5QPQLTO,31726.2
10257,7000010256,20240228.0,671,1,,3197.0,PAID,GATEWAY,TX-9GIVO38OJJRH,19350.0
10258,7000010257,20250629.0,542,2,3.0,1262.0,PAID,CASH,TX-GS9VMBJXLD52,16335.0
10259,7000010258,20240409.0,215,1,,557.0,PAID,CARD,TX-9K38RN4GAW8W,15420.0
10260,7000010259,,69,1,,2141.0,PENDING,GATEWAY,,20865.0
10261,7000010260,20250402.0,1414,2,3.0,2913.0,PAID,CARD,TX-YXSSYJQCMCC6,65340.0
10262,7000010261,20240519.0,335,1,,1834.0,PAID,CARD,TX-Q54OOLXWJRSI,18742.5
10263,7000010262,20250315.0,436,2,4.0,1271.0,PAID,CASH,TX-Y4K3G72R7A5Q,41382.0
10264,7000010263,20240309.0,1309,1,,1571.0,PAID,CARD,TX-5W20I486GRJL,54261.0
10265,7000010264,,1085,2,4.0,1799.0,FAILED,CARD,,37352.7
10266,7000010265,20241201.0,504,1,,425.0,PAID,GATEWAY,TX-7MD2KKRDJ53G,35385.0
10267,7000010266,20250317.0,12,1,,104.0,PAID,CARD,TX-CZSVJ2392K6O,50205.0
10268,7000010267,20250930.0,545,2,1.0,980.0,PAID,TRANSFER,TX-NZGV898ZNSYG,46957.68
10269,7000010268,20240604.0,162,1,,220.0,PAID,CARD,TX-T1EZITWBYQ13,16073.4
10270,7000010269,20250312.0,1399,1,,,PAID,GATEWAY,TX-CXEI0WWC2JM6,67011.9
10271,7000010270,20241103.0,1309,1,,2870.0,PAID,CARD,TX-R6P65NE55HTV,27588.0
10272,7000010271,20240827.0,1381,1,,2280.0,PAID,CARD,TX-L3Q29DVTROPW,49905.0
10273,7000010272,20240501.0,662,1,,1905.0,PAID,GATEWAY,TX-XZI358L7B2F3,45694.2
10274,7000010273,20240417.0,799,1,,2357.0,PAID,CARD,TX-ASS2GW97TO43,37200.0
10275,7000010274,20250115.0,737,1,,,PAID,CARD,TX-VJ66HZJM03UC,51303.6
10276,7000010275,20240727.0,1124,1,,2823.0,PAID,GATEWAY,TX-6EMP2Z84QJ5I,32844.0
10277,7000010276,20250513.0,452,1,,1243.0,PAID,CARD,TX-CWARNRMHQNJF,27036.0
10278,7000010277,20250905.0,599,1,,1436.0,PAID,CARD,TX-PDIERIONQMNU,44188.8
10279,7000010278,20240114.0,1122,1,,2328.0,PAID,CARD,TX-JORE67JECTQ4,13314.6
10280,7000010279,20240124.0,94,2,3.0,2804.0,PAID,CASH,TX-4V6AF8SUUNCR,67155.0
10281,7000010280,20250221.0,1368,2,3.0,1955.0,PAID,CARD,TX-QHWXN9EMV23R,18966.75
10282,7000010281,,1247,1,,885.0,FAILED,CARD,,45738.0
10283,7000010282,20250409.0,65,2,4.0,460.0,PAID,TRANSFER,TX-4DUDD5TQ09R5,17787.0
10284,7000010283,20241112.0,1182,2,1.0,3023.0,PAID,CARD,TX-RS5KKDA59UM8,28749.6
10285,7000010284,20250614.0,833,1,,,REFUNDED,CARD,TX-NAIPWH57A8VR,58554.0
10286,7000010285,,41,1,,1763.0,FAILED,CARD,,29040.0
10287,7000010286,20240117.0,217,2,3.0,250.0,PAID,CARD,TX-2L7MAED8LG22,59764.32
10288,7000010287,20240129.0,479,2,3.0,1822.0,PAID,TRANSFER,TX-6B8T3BTR51GD,28459.2
10289,7000010288,20250429.0,1295,2,1.0,,PAID,TRANSFER,TX-VQM5OHEC8D81,43560.0
10290,7000010289,20241013.0,644,2,4.0,,PAID,CASH,TX-F8L0CGCPW5GA,39930.0
10291,7000010290,20240331.0,1355,1,,3190.0,PAID,CARD,TX-81KFADXNS2CK,19650.0
10292,7000010291,20240324.0,1193,2,4.0,1109.0,PAID,CARD,TX-JO5XAJLJMFR3,19565.7
10293,7000010292,20240129.0,324,1,,3163.0,PAID,CARD,TX-MVIWI2C2M1J0,24829.2
10294,7000010293,20241126.0,503,1,,384.0,PAID,CARD,TX-U19AJWTNKFUB,17787.0
10295,7000010294,,455,1,,2695.0,FAILED,CARD,,64057.08
10296,7000010295,,1072,1,,1529.0,FAILED,CARD,,73800.0
10297,7000010296,20241125.0,351,1,,,PAID,CARD,TX-IOIHOFEXDJNI,14994.0
10298,7000010297,20250623.0,175,1,,2029.0,PAID,GATEWAY,TX-RSP1IT1PD654,36300.0
10299,7000010298,20241217.0,1174,1,,2932.0,PAID,CARD,TX-GRWYQ1R3V4TS,29949.6
10300,7000010299,20250701.0,1182,1,,,PAID,CARD,TX-27DTG4EQXZ3V,45604.5
10301,7000010300,20240104.0,75,2,3.0,1351.0,PAID,CASH,TX-3BHV8027YQ3W,107811.0
10302,7000010301,20240915.0,846,2,4.0,1878.0,PAID,CARD,TX-93SJJPJAEQNE,39204.0
10303,7000010302,20250922.0,855,2,1.0,,PAID,CARD,TX-CD5RMAITWUEH,81312.0
10304,7000010303,20250221.0,1424,1,,729.0,PAID,GATEWAY,TX-YOXGAQV3EMSA,43888.8
10305,7000010304,20240515.0,18,2,4.0,564.0,PAID,CASH,TX-BFTGZ1J2GZ4W,50965.2
10306,7000010305,20240331.0,797,1,,2243.0,PAID,GATEWAY,TX-LOQH5E7LPDBH,20466.75
10307,7000010306,20250111.0,234,1,,1178.0,PAID,GATEWAY,TX-93WBIX61Z23A,55176.0
10308,7000010307,20250908.0,921,2,4.0,3101.0,PAID,CASH,TX-PAGG27SGY3WY,42471.0
10309,7000010308,20241104.0,1293,1,,1279.0,PAID,CARD,TX-7QR0L75RCE8V,25729.2
10310,7000010309,20250503.0,78,1,,81.0,PAID,GATEWAY,TX-PHYXXY2KIT3U,36183.6
10311,7000010310,20241215.0,970,2,2.0,294.0,PAID,CASH,TX-5SIKHACJMCZE,11761.2
10312,7000010311,20241216.0,27,2,1.0,868.0,PAID,TRANSFER,TX-SVDLGTYKZY5J,34303.5
10313,7000010312,20250520.0,965,1,,2738.0,PAID,GATEWAY,TX-2BPONC2WYG33,44651.1
10314,7000010313,20240318.0,1463,1,,,PAID,CARD,TX-PYSJLW4ID75N,68173.5
10315,7000010314,20250124.0,330,1,,734.0,PAID,CARD,TX-R1HBFYZ69Y0P,66603.0
10316,7000010315,20250326.0,57,2,4.0,280.0,PAID,CARD,TX-B6M37O0YKQ4B,93799.2
10317,7000010316,20250804.0,538,1,,1200.0,PAID,CARD,TX-4NV48DLGFG3R,65514.0
10318,7000010317,20240207.0,695,2,1.0,470.0,PAID,TRANSFER,TX-PZPRTMKAMI2R,13068.0
10319,7000010318,,948,1,,1044.0,FAILED,CARD,,62319.6
10320,7000010319,20240803.0,39,2,3.0,1516.0,PAID,CARD,TX-XGLNVQKML8QR,29040.0
10321,7000010320,20240325.0,472,1,,155.0,PAID,GATEWAY,TX-9I1B8QQDBRZN,35685.0
10322,7000010321,20240419.0,1347,2,3.0,2350.0,REFUNDED,CASH,TX-MSW1E3WZWC1G,59604.6
10323,7000010322,20250924.0,582,2,2.0,1363.0,PAID,CASH,TX-NWAUK504JE7I,26136.0
10324,7000010323,20241020.0,271,1,,213.0,PAID,GATEWAY,TX-6VB54AQEAR5K,43560.0
10325,7000010324,20240211.0,87,1,,2695.0,PAID,GATEWAY,TX-QOFX3P5VX325,69202.08
10326,7000010325,20250727.0,1150,1,,3006.0,PAID,CARD,TX-ZROVD5S032S9,42064.2
10327,7000010326,20241212.0,1298,2,1.0,588.0,PAID,CARD,TX-4KDGFD3C7DYG,18150.0
10328,7000010327,20240718.0,115,1,,,PAID,CARD,TX-DOSP7XNI7J4U,18142.5
10329,7000010328,20250430.0,672,1,,1710.0,PAID,CARD,TX-8PL6F2Z47N6A,37800.0
10330,7000010329,20250701.0,1379,1,,770.0,PAID,GATEWAY,TX-BFDV5OMHUAMD,72464.16
10331,7000010330,20250327.0,956,1,,2862.0,PAID,GATEWAY,TX-997Q5AJ996Q3,79385.28
10332,7000010331,20240515.0,1177,2,1.0,,PAID,CASH,TX-VF5XKC71WIL4,14229.6
10333,7000010332,20250909.0,476,2,4.0,2542.0,PAID,CASH,TX-TU7H25BSCSX1,54450.0
10334,7000010333,20241027.0,1393,1,,386.0,PAID,CARD,TX-7ZUI5INGHB3X,37074.0
10335,7000010334,20240608.0,311,2,1.0,3108.0,PAID,TRANSFER,TX-P5BB6HAPZ20R,37352.7
10336,7000010335,20250617.0,546,2,1.0,1485.0,PAID,CASH,TX-T4EYC61X8DVK,105633.0
10337,7000010336,20240704.0,187,1,,2852.0,PAID,CARD,TX-BWD64H6V9FK2,73800.0
10338,7000010337,20250223.0,515,2,4.0,2535.0,PAID,CASH,TX-Y82ICSCBADB2,28459.2
10339,7000010338,20250730.0,641,2,4.0,1712.0,PAID,CARD,TX-K8SV9KP88HYD,13794.0
10340,7000010339,20250527.0,1169,1,,2898.0,PAID,GATEWAY,TX-9W101PQQRKVF,30782.16
10341,7000010340,20240425.0,459,2,4.0,1850.0,PAID,TRANSFER,TX-EYMD1ZP5NBL1,29040.0
10342,7000010341,20250513.0,190,1,,295.0,PAID,CARD,TX-50XF3H3LROJ9,44760.0
10343,7000010342,20250615.0,781,1,,2110.0,PAID,GATEWAY,TX-0TUP7GSFKPGV,27636.0
10344,7000010343,20250815.0,581,2,1.0,331.0,PAID,CASH,TX-486FJ83HTTLT,78408.0
10345,7000010344,20241022.0,1105,1,,1953.0,PAID,GATEWAY,TX-C2PZW6DUJUTU,147043.8
10346,7000010345,20250420.0,1144,1,,917.0,PAID,CARD,TX-4K5T82BBDC3F,52627.5
10347,7000010346,20240920.0,359,1,,2647.0,PAID,CARD,TX-FTRY4GFIO8YC,36474.0
10348,7000010347,20240323.0,517,1,,1854.0,PAID,CARD,TX-CHPW6G0RZ97M,60804.6
10349,7000010348,20240528.0,589,1,,1431.0,PAID,GATEWAY,TX-73O3QYR53SWB,18351.75
10350,7000010349,20241017.0,777,2,3.0,2017.0,PAID,CASH,TX-MK1CAYSIQ60Q,29040.0
10351,7000010350,,67,1,,2675.0,FAILED,CARD,,79025.1
10352,7000010351,,1268,2,1.0,796.0,FAILED,CARD,,13721.4
10353,7000010352,20240612.0,121,2,4.0,67.0,PAID,CASH,TX-AZ7FN7LPCIR8,43560.0
10354,7000010353,20250317.0,140,1,,2979.0,PAID,CARD,TX-UH8BBEW6K950,48816.0
10355,7000010354,20240327.0,1453,1,,1213.0,PAID,GATEWAY,TX-ODGE7OWSD24P,62247.0
10356,7000010355,20240419.0,1337,2,1.0,601.0,PAID,CARD,TX-I6PA1G0OV6YI,81892.8
10357,7000010356,20240429.0,1223,2,4.0,862.0,REFUNDED,CASH,TX-CLDXB36LXZGG,32670.0
10358,7000010357,,897,1,,2658.0,FAILED,GATEWAY,,43588.8
10359,7000010358,,1098,1,,,FAILED,CARD,,39204.0
10360,7000010359,20250316.0,1134,2,3.0,,PAID,CASH,TX-OO7DYXO9CZ5H,83490.0
10361,7000010360,20250521.0,679,2,4.0,2922.0,PAID,TRANSFER,TX-F5RKUJE578O8,14701.5
10362,7000010361,20250909.0,672,1,,459.0,PAID,CARD,TX-95Q3IA49ZXZF,46638.0
10363,7000010362,20250923.0,1405,1,,2492.0,PAID,CARD,TX-G2ORVD6JUUI0,28342.8
10364,7000010363,20240202.0,922,2,3.0,2079.0,PAID,CARD,TX-RF6K2MVN2TUD,56029.05
10365,7000010364,20240617.0,33,1,,2950.0,REFUNDED,GATEWAY,TX-NUR4TXJJYG9T,35385.0
10366,7000010365,20250215.0,109,2,4.0,1125.0,PAID,TRANSFER,TX-ACIOQVOT5TOO,53361.0
10367,7000010366,20250714.0,423,1,,3041.0,PAID,GATEWAY,TX-2EU7PJ0P2X0F,73400.7
10368,7000010367,,1254,1,,868.0,FAILED,GATEWAY,,99573.0
10369,7000010368,20250926.0,895,1,,88.0,PAID,GATEWAY,TX-2MLRO1PPF7GX,65731.8
10370,7000010369,20240304.0,745,2,4.0,2944.0,PAID,CARD,TX-ZOL19XM0IZXT,43560.0
10371,7000010370,20240515.0,363,2,4.0,2325.0,PAID,TRANSFER,TX-TOOZR7D8NA73,51455.25
10372,7000010371,20240525.0,700,2,1.0,2759.0,PAID,CASH,TX-7DC8MQX81ROF,31944.0
10373,7000010372,,126,1,,2089.0,FAILED,CARD,,39315.0
10374,7000010373,,296,2,4.0,2637.0,FAILED,CARD,,56900.25
10375,7000010374,,185,2,3.0,3014.0,FAILED,TRANSFER,,13721.4
10376,7000010375,20250705.0,492,1,,160.0,PAID,CARD,TX-GSLL3IXVTKO6,69090.6
10377,7000010376,20241228.0,745,1,,2252.0,PAID,CARD,TX-4EOD4Z64FX6D,37500.0
10378,7000010377,20250606.0,581,2,3.0,2407.0,PAID,TRANSFER,TX-K4XH429C1JRG,18150.0
10379,7000010378,20250629.0,553,2,3.0,998.0,PAID,CASH,TX-4J625AAVX723,42688.8
10380,7000010379,20240427.0,386,2,4.0,,PAID,CARD,TX-MEXVCJG0MALW,24829.2
10381,7000010380,20250124.0,838,1,,938.0,PAID,GATEWAY,TX-UK7YA5G1O9YV,65340.0
10382,7000010381,20240606.0,126,2,2.0,2513.0,PAID,CARD,TX-W7FYWDBX6DE8,32270.7
10383,7000010382,20241207.0,866,1,,762.0,PAID,CARD,TX-UJ0SWM3Y9PQ1,42282.0
10384,7000010383,20250320.0,1010,1,,,PAID,GATEWAY,TX-TVAPWUEE9Z3G,90561.0
10385,7000010384,20241028.0,224,1,,,PAID,CARD,TX-RPK5CVIQG2SU,55350.0
10386,7000010385,20241117.0,1263,2,3.0,2854.0,PAID,CARD,TX-25KRR7HTT39R,14520.0
10387,7000010386,20250226.0,570,1,,596.0,REFUNDED,CARD,TX-03CSJTLAMYIE,45723.24
10388,7000010387,,650,2,4.0,159.0,FAILED,CARD,,28459.2
10389,7000010388,20250217.0,1348,1,,553.0,PAID,GATEWAY,TX-JBQTV1429NVS,15294.0
10390,7000010389,20250119.0,72,2,2.0,2799.0,REFUNDED,CASH,TX-VVUZE54V2ND7,14941.08
10391,7000010390,20250318.0,238,1,,1336.0,PAID,CARD,TX-B06P63N4ZMJ9,34414.5
10392,7000010391,20240303.0,809,1,,2518.0,PAID,GATEWAY,TX-MAVV4GZ8WANP,73237.35
10393,7000010392,20250822.0,542,1,,1989.0,PAID,CARD,TX-1BTMYL5B0G0Z,29940.0
10394,7000010393,20250815.0,1471,2,1.0,2265.0,PAID,CASH,TX-K6R2LNJ9KDUI,59895.0
10395,7000010394,20250421.0,18,2,4.0,,PAID,TRANSFER,TX-6UC87KG5OZ67,18150.0
10396,7000010395,20241220.0,93,1,,164.0,PAID,GATEWAY,TX-DEQSFARLA4RX,19050.0
10397,7000010396,20250804.0,666,1,,328.0,PAID,CARD,TX-NWPZJCHWSIPW,53227.5
10398,7000010397,20240211.0,147,2,2.0,2107.0,PAID,CARD,TX-OTXM1KNCA1SM,54450.0
10399,7000010398,,168,1,,925.0,FAILED,GATEWAY,,146037.0
10400,7000010399,,305,1,,2311.0,PENDING,GATEWAY,,40704.0
10401,7000010400,20240521.0,816,1,,874.0,PAID,GATEWAY,TX-UAMY4BI96TNG,44169.6
10402,7000010401,20241109.0,1173,2,4.0,1144.0,PAID,CARD,TX-MVGLOUAQ1P8A,14229.6
10403,7000010402,20240918.0,524,2,2.0,1650.0,PAID,TRANSFER,TX-PY4PR8R9K63J,84724.2
10404,7000010403,20250628.0,688,1,,2218.0,PAID,CARD,TX-H95GH4RZLJEX,61603.2
10405,7000010404,20250828.0,245,1,,639.0,PAID,GATEWAY,TX-KAGW6IR0RNVP,35022.0
10406,7000010405,20240806.0,422,2,1.0,3103.0,PAID,CASH,TX-X6GW88LI8IU7,24829.2
10407,7000010406,20250928.0,716,2,4.0,1971.0,PAID,CASH,TX-WHSJM9A7F0UF,56482.8
10408,7000010407,20250630.0,744,2,3.0,788.0,PAID,CASH,TX-WYVRFIT8DERA,34485.0
10409,7000010408,20240920.0,614,2,1.0,19.0,PAID,TRANSFER,TX-JF9CPFTRAF55,28459.2
10410,7000010409,20241118.0,716,1,,734.0,PAID,CARD,TX-HKN5IFH3ZKHK,29949.6
10411,7000010410,20250610.0,258,2,4.0,,PAID,CARD,TX-73RZC9EPUDCV,11761.2
10412,7000010411,20240325.0,1139,2,4.0,1958.0,PAID,CARD,TX-M77XO3522MKO,31036.5
10413,7000010412,,171,1,,2758.0,FAILED,GATEWAY,,27336.0
10414,7000010413,20250205.0,896,1,,2866.0,PAID,CARD,TX-IQ74L0ONPMR9,15429.6
10415,7000010414,20250723.0,1332,1,,1924.0,REFUNDED,CARD,TX-9IQZJGI8FZGH,19050.0
10416,7000010415,20241020.0,682,1,,342.0,PAID,CARD,TX-SPTQY11733XD,58697.1
10417,7000010416,20250926.0,1265,2,1.0,2846.0,PAID,CASH,TX-E8PFK0YTK9U4,42688.8
10418,7000010417,20240219.0,234,1,,2477.0,PAID,GATEWAY,TX-TRY4YUQIMWBO,14694.0
10419,7000010418,20240209.0,1145,1,,901.0,PAID,GATEWAY,TX-OJ0NZB8H8S5K,44188.8
10420,7000010419,20250329.0,965,1,,714.0,PAID,GATEWAY,TX-HS8VAJBFAJWU,17242.5
10421,7000010420,20250505.0,47,1,,3000.0,PAID,CARD,TX-9AILA7RWVCIF,27036.0
10422,7000010421,20250526.0,501,1,,1545.0,PAID,GATEWAY,TX-OVA533UQUQND,30540.0
10423,7000010422,20250514.0,716,1,,177.0,PAID,CARD,TX-6CEKN316YP7E,44760.0
10424,7000010423,,848,1,,882.0,FAILED,GATEWAY,,17172.0
10425,7000010424,20250430.0,574,2,2.0,,PAID,CASH,TX-X3ODWJZI46CW,59895.0
10426,7000010425,20250920.0,361,1,,576.0,PAID,CARD,TX-GOITGL61QS3Q,15420.0
10427,7000010426,20240111.0,565,2,2.0,2465.0,PAID,TRANSFER,TX-JAIVXWIK5NJU,86902.2
10428,7000010427,20240915.0,1233,1,,847.0,PAID,CARD,TX-Y9AOR6UZ7XS6,35937.0
10429,7000010428,20240831.0,433,2,2.0,,PAID,CARD,TX-PHMSVIYYBBD7,36300.0
10430,7000010429,20250129.0,66,1,,3183.0,PAID,CARD,TX-6ZEMLIRGGKXS,29359.2
10431,7000010430,20250305.0,898,2,1.0,1829.0,PAID,CASH,TX-0O940JB97OTA,39204.0
10432,7000010431,20250819.0,1130,1,,,PAID,GATEWAY,TX-AD4FAYJV711D,69870.0
10433,7000010432,20240623.0,892,1,,888.0,PAID,GATEWAY,TX-ES5JBZYWRJ98,82030.5
